"affiliation_id","reference_doctor_id","facility_id","department","designation","employment_type","status","start_date","end_date","verification_status","source_type"
"AFF-005130","REF-AP-003095","FAC-DL-0117","Department of Neurosurgery","Senior Resident","RESIDENT","CURRENT","2018-07-18","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005131","REF-TG-003096","FAC-CG-0488","Department of Anesthesiology","Senior Resident","PART_TIME","CURRENT","2016-05-21","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005132","REF-TG-003096","FAC-KA-0063","Department of Endocrinology","Junior Consultant","RESIDENT","CURRENT","2015-05-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005133","REF-UK-003097","FAC-JH-0416","Department of Psychiatry","Resident Physician","CONSULTANT","CURRENT","2018-12-03","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005134","REF-TG-003098","FAC-GJ-0217","Department of Psychiatry","Consultant","PART_TIME","ENDED","2013-09-20","2021-10-30","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005135","REF-TG-003098","FAC-JH-0421","Department of Cardiology","Head of Department","VISITING_CONSULTANT","CURRENT","2010-01-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005136","REF-MH-003099","FAC-OD-0374","Department of ENT","Head of Department","FULL_TIME","CURRENT","2007-08-28","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005137","REF-MH-003099","FAC-MP-0326","Department of Cardiology","Medical Officer","CONSULTANT","ENDED","2011-08-02","2019-07-31","PENDING","SYNTHETIC_REFERENCE"
"AFF-005138","REF-RJ-003100","FAC-WB-0188","Department of Cardiology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2015-01-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005139","REF-KER-003101","FAC-KER-0008","Department of Medicine","Resident Physician","FULL_TIME","ENDED","2021-10-05","2024-05-18","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005140","REF-AP-003102","FAC-RJ-0235","Department of Cardiology","Registrar","VISITING_CONSULTANT","CURRENT","2007-08-23","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005141","REF-TN-003103","FAC-GJ-0216","Department of Neurology","Junior Consultant","FULL_TIME","ENDED","2009-06-05","2016-10-07","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005142","REF-KA-003104","FAC-RJ-0230","Department of Gastroenterology","Consultant","FULL_TIME","CURRENT","2019-02-28","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005143","REF-MP-003105","FAC-HR-0313","Department of Anesthesiology","Senior Resident","RESIDENT","CURRENT","2007-08-07","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005144","REF-MP-003105","FAC-TG-0128","Department of Ophthalmology","Associate Consultant","VISITING_CONSULTANT","CURRENT","2000-08-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005145","REF-AP-003106","FAC-MH-0080","Department of Ophthalmology","Junior Resident","FULL_TIME","CURRENT","2014-07-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005146","REF-AP-003106","FAC-TG-0144","Department of Radiology","Senior Consultant","VISITING_CONSULTANT","ENDED","2014-03-21","2020-12-26","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005147","REF-AP-003106","FAC-MP-0336","Department of Neurology","Associate Consultant","RESIDENT","CURRENT","2013-10-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005148","REF-KA-003108","FAC-PB-0297","Department of Medicine","Junior Consultant","CONSULTANT","CURRENT","2021-06-22","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005149","REF-KA-003108","FAC-KA-0071","Department of Radiology","Consultant","VISITING_CONSULTANT","ENDED","2010-04-06","2012-12-03","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005150","REF-KA-003108","FAC-HR-0324","Department of Obstetrics","Senior Resident","RESIDENT","CURRENT","2003-07-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005151","REF-PB-003109","FAC-MH-0092","Department of Emergency Medicine","Junior Consultant","CONSULTANT","CURRENT","2018-09-24","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005152","REF-PB-003109","FAC-DL-0113","Department of Dermatology","Resident Physician","VISITING_CONSULTANT","CURRENT","2021-10-09","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005153","REF-PB-003109","FAC-AP-0174","Department of Ophthalmology","Resident Physician","VISITING_CONSULTANT","CURRENT","2007-08-22","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005154","REF-TN-003110","FAC-MP-0332","Department of Anesthesiology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2001-07-01","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005155","REF-UP-003111","FAC-OD-0356","Department of Endocrinology","Senior Resident","RESIDENT","ENDED","2013-09-10","2016-07-26","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005156","REF-UP-003111","FAC-KA-0074","Department of Oncology","Head of Department","CONSULTANT","CURRENT","2007-02-18","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005157","REF-UP-003111","FAC-PB-0298","Department of Pulmonology","Head of Department","RESIDENT","CURRENT","2001-12-21","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005158","REF-WB-003112","FAC-PB-0284","Department of Ophthalmology","Senior Consultant","FULL_TIME","CURRENT","2010-05-13","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005159","REF-WB-003112","FAC-GJ-0224","Department of Anesthesiology","Associate Consultant","RESIDENT","ENDED","2009-10-28","2012-08-05","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005160","REF-RJ-003113","FAC-UP-0257","Department of Dermatology","Junior Consultant","CONSULTANT","CURRENT","2021-10-10","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005161","REF-RJ-003113","FAC-WB-0197","Department of Neurosurgery","Junior Resident","PART_TIME","CURRENT","2022-07-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005162","REF-RJ-003113","FAC-MP-0331","Department of Cardiology","Medical Officer","RESIDENT","CURRENT","2011-07-28","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005163","REF-TN-003114","FAC-RJ-0250","Department of Nephrology","Medical Officer","VISITING_CONSULTANT","CURRENT","2018-05-01","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005164","REF-TN-003114","FAC-UP-0270","Department of Surgery","Senior Resident","FULL_TIME","CURRENT","2013-07-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005165","REF-TN-003114","FAC-KA-0064","Department of Psychiatry","Associate Consultant","VISITING_CONSULTANT","CURRENT","2003-05-03","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005166","REF-KA-003115","FAC-BR-0380","Department of Medicine","Consultant","CONSULTANT","CURRENT","2001-01-31","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005167","REF-KA-003115","FAC-KER-0001","Department of ENT","Junior Consultant","FULL_TIME","CURRENT","2021-04-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005168","REF-MH-003116","FAC-KA-0051","Department of Oncology","Associate Consultant","CONSULTANT","CURRENT","2005-10-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005169","REF-KA-003117","FAC-AP-0157","Department of Oncology","Head of Department","RESIDENT","ENDED","2010-09-28","2015-12-28","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005170","REF-KER-003118","FAC-KER-0020","Department of Emergency Medicine","Associate Consultant","FULL_TIME","CURRENT","2016-07-20","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005171","REF-KER-003118","FAC-BR-0376","Department of Oncology","Associate Consultant","RESIDENT","CURRENT","2018-02-10","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005172","REF-UP-003119","FAC-RJ-0239","Department of Medicine","Head of Department","PART_TIME","CURRENT","2005-03-27","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005173","REF-UP-003119","FAC-PB-0286","Department of Neurology","Associate Consultant","CONSULTANT","CURRENT","2005-11-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005174","REF-KER-003120","FAC-TG-0126","Department of Gastroenterology","Senior Consultant","CONSULTANT","CURRENT","2018-12-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005175","REF-KER-003120","FAC-UP-0259","Department of Radiology","Resident Physician","VISITING_CONSULTANT","CURRENT","2012-11-28","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005176","REF-UP-003121","FAC-TN-0045","Department of Pediatrics","Junior Consultant","CONSULTANT","ENDED","2005-10-29","2006-08-24","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005177","REF-UP-003121","FAC-MH-0090","Department of Medicine","Medical Officer","VISITING_CONSULTANT","CURRENT","2007-03-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005178","REF-MH-003122","FAC-TG-0146","Department of Oncology","Senior Resident","PART_TIME","CURRENT","2017-04-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005179","REF-MH-003122","FAC-AS-0439","Department of Endocrinology","Medical Officer","PART_TIME","ENDED","2011-11-30","2020-04-13","PENDING","SYNTHETIC_REFERENCE"
"AFF-005180","REF-TN-003123","FAC-BR-0393","Department of Surgery","Associate Consultant","VISITING_CONSULTANT","ENDED","2014-11-01","2015-07-07","PENDING","SYNTHETIC_REFERENCE"
"AFF-005181","REF-TN-003123","FAC-TN-0029","Department of Ophthalmology","Senior Consultant","RESIDENT","CURRENT","2009-06-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005182","REF-WB-003124","FAC-CG-0488","Department of Surgery","Senior Resident","VISITING_CONSULTANT","CURRENT","2020-04-07","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005183","REF-MZ-003125","FAC-WB-0191","Department of Orthopedics","Registrar","FULL_TIME","ENDED","2017-03-23","2026-06-11","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005184","REF-MZ-003125","FAC-WB-0176","Department of Cardiology","Junior Resident","PART_TIME","CURRENT","2003-10-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005185","REF-TN-003126","FAC-TG-0131","Department of Radiology","Medical Officer","FULL_TIME","CURRENT","2007-12-22","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005186","REF-GJ-003127","FAC-UP-0260","Department of Surgery","Senior Consultant","CONSULTANT","CURRENT","2009-10-06","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005187","REF-GJ-003127","FAC-MP-0334","Department of Emergency Medicine","Junior Consultant","FULL_TIME","CURRENT","2007-08-20","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005188","REF-GJ-003127","FAC-CG-0477","Department of Oncology","Registrar","PART_TIME","ENDED","2012-07-25","2020-08-27","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005189","REF-OD-003128","FAC-AP-0169","Department of Neurosurgery","Associate Consultant","FULL_TIME","CURRENT","2000-02-13","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005190","REF-KA-003129","FAC-AS-0429","Department of Gastroenterology","Medical Officer","CONSULTANT","CURRENT","2020-01-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005191","REF-KA-003129","FAC-GJ-0207","Department of Neurosurgery","Resident Physician","VISITING_CONSULTANT","ENDED","2020-05-11","2021-04-09","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005192","REF-JK-003130","FAC-KA-0053","Department of Anesthesiology","Senior Resident","PART_TIME","CURRENT","2010-07-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005193","REF-JK-003130","FAC-TN-0046","Department of Emergency Medicine","Medical Officer","PART_TIME","CURRENT","2014-03-10","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005194","REF-JK-003130","FAC-UP-0261","Department of Ophthalmology","Senior Consultant","CONSULTANT","CURRENT","2008-12-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005195","REF-AP-003131","FAC-AS-0450","Department of Pulmonology","Associate Consultant","FULL_TIME","ENDED","2015-11-08","2025-01-25","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005196","REF-AP-003131","FAC-CG-0495","Department of Dermatology","Registrar","RESIDENT","CURRENT","2022-03-03","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005197","REF-KER-003132","FAC-OD-0367","Department of Medicine","Senior Resident","VISITING_CONSULTANT","CURRENT","2014-01-20","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005198","REF-KER-003132","FAC-PB-0292","Department of Dermatology","Junior Consultant","VISITING_CONSULTANT","CURRENT","2012-06-01","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005199","REF-KER-003132","FAC-HR-0325","Department of Radiology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2002-10-27","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005200","REF-AP-003133","FAC-AP-0157","Department of Nephrology","Resident Physician","RESIDENT","CURRENT","2016-10-06","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005201","REF-AP-003133","FAC-HP-0459","Department of Gastroenterology","Resident Physician","FULL_TIME","ENDED","2016-08-21","2019-07-19","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005202","REF-HR-003134","FAC-MH-0088","Department of Neurosurgery","Resident Physician","VISITING_CONSULTANT","ENDED","2022-06-24","2029-04-08","PENDING","SYNTHETIC_REFERENCE"
"AFF-005203","REF-HR-003134","FAC-DL-0117","Department of Medicine","Junior Resident","PART_TIME","CURRENT","2021-07-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005204","REF-MH-003135","FAC-OD-0360","Department of Medicine","Medical Officer","VISITING_CONSULTANT","ENDED","2020-06-16","2027-08-12","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005205","REF-AP-003136","FAC-JH-0422","Department of Pediatrics","Head of Department","RESIDENT","ENDED","2015-06-17","2017-10-11","PENDING","SYNTHETIC_REFERENCE"
"AFF-005206","REF-PB-003137","FAC-UP-0267","Department of Nephrology","Registrar","RESIDENT","CURRENT","2004-01-12","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005207","REF-OD-003138","FAC-OD-0351","Department of Gastroenterology","Head of Department","RESIDENT","ENDED","2001-09-26","2004-01-23","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005208","REF-OD-003138","FAC-HP-0459","Department of Ophthalmology","Junior Resident","CONSULTANT","CURRENT","2003-06-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005209","REF-KA-003139","FAC-AS-0435","Department of Ophthalmology","Medical Officer","RESIDENT","ENDED","2020-11-05","2028-04-12","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005210","REF-MP-003140","FAC-MP-0337","Department of Cardiology","Associate Consultant","CONSULTANT","CURRENT","2017-12-14","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005211","REF-MP-003140","FAC-MH-0085","Department of Ophthalmology","Medical Officer","PART_TIME","CURRENT","2015-06-20","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005212","REF-MP-003140","FAC-BR-0398","Department of Dermatology","Junior Consultant","RESIDENT","CURRENT","2019-08-28","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005213","REF-TG-003141","FAC-UP-0260","Department of Dermatology","Senior Consultant","RESIDENT","CURRENT","2000-03-05","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005214","REF-TG-003141","FAC-MH-0089","Department of Endocrinology","Associate Consultant","CONSULTANT","CURRENT","2019-04-25","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005215","REF-KER-003142","FAC-TN-0042","Department of Ophthalmology","Consultant","FULL_TIME","CURRENT","2018-08-20","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005216","REF-UP-003143","FAC-HR-0324","Department of Medicine","Consultant","FULL_TIME","ENDED","2022-11-11","2026-05-09","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005217","REF-UP-003143","FAC-AP-0175","Department of Pediatrics","Registrar","CONSULTANT","ENDED","2010-01-22","2019-11-24","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005218","REF-SK-003144","FAC-KA-0052","Department of Medicine","Resident Physician","PART_TIME","CURRENT","2012-10-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005219","REF-TN-003146","FAC-WB-0198","Department of Dermatology","Junior Resident","RESIDENT","CURRENT","2019-05-06","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005220","REF-TN-003147","FAC-AP-0170","Department of Medicine","Consultant","RESIDENT","CURRENT","2014-05-10","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005221","REF-TN-003147","FAC-PB-0294","Department of Nephrology","Consultant","CONSULTANT","CURRENT","2000-05-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005222","REF-MH-003148","FAC-MP-0345","Department of Pediatrics","Consultant","FULL_TIME","CURRENT","2019-12-22","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005223","REF-MH-003148","FAC-KER-0004","Department of Cardiology","Junior Consultant","RESIDENT","CURRENT","2018-06-04","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005224","REF-MH-003149","FAC-HP-0459","Department of Obstetrics","Head of Department","FULL_TIME","CURRENT","2015-06-26","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005225","REF-MH-003149","FAC-HR-0317","Department of Neurology","Head of Department","RESIDENT","ENDED","2021-05-29","2026-11-08","PENDING","SYNTHETIC_REFERENCE"
"AFF-005226","REF-PB-003150","FAC-KA-0059","Department of Psychiatry","Junior Resident","CONSULTANT","CURRENT","2003-07-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005227","REF-PB-003150","FAC-CG-0498","Department of Anesthesiology","Senior Resident","PART_TIME","CURRENT","2011-06-16","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005228","REF-KA-003151","FAC-RJ-0233","Department of Neurosurgery","Head of Department","RESIDENT","CURRENT","2001-05-23","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005229","REF-KA-003152","FAC-HR-0306","Department of Neurosurgery","Head of Department","PART_TIME","CURRENT","2015-08-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005230","REF-KA-003152","FAC-GJ-0220","Department of Radiology","Junior Resident","FULL_TIME","CURRENT","2009-01-06","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005231","REF-AP-003153","FAC-MP-0343","Department of Neurology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2005-08-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005232","REF-WB-003154","FAC-KER-0024","Department of Medicine","Head of Department","PART_TIME","ENDED","2010-09-19","2015-08-30","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005233","REF-HP-003155","FAC-OD-0367","Department of Endocrinology","Senior Resident","CONSULTANT","CURRENT","2001-12-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005234","REF-HP-003155","FAC-KA-0072","Department of Pediatrics","Associate Consultant","CONSULTANT","CURRENT","2022-05-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005235","REF-AS-003156","FAC-AP-0159","Department of Psychiatry","Senior Resident","PART_TIME","CURRENT","2002-07-06","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005236","REF-WB-003157","FAC-MH-0089","Department of Endocrinology","Senior Consultant","CONSULTANT","CURRENT","2017-04-06","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005237","REF-KA-003158","FAC-HR-0318","Department of Oncology","Senior Resident","PART_TIME","ENDED","2008-06-03","2015-04-24","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005238","REF-WB-003159","FAC-PB-0283","Department of Emergency Medicine","Head of Department","VISITING_CONSULTANT","CURRENT","2018-02-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005239","REF-MH-003160","FAC-CG-0491","Department of Cardiology","Registrar","VISITING_CONSULTANT","CURRENT","2011-08-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005240","REF-MH-003160","FAC-AS-0439","Department of Pediatrics","Associate Consultant","PART_TIME","CURRENT","2011-10-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005241","REF-MH-003160","FAC-MP-0330","Department of Dermatology","Consultant","RESIDENT","ENDED","2021-11-30","2025-05-16","PENDING","SYNTHETIC_REFERENCE"
"AFF-005242","REF-KA-003161","FAC-MP-0349","Department of Anesthesiology","Medical Officer","VISITING_CONSULTANT","CURRENT","2017-01-16","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005243","REF-PB-003162","FAC-AP-0170","Department of Endocrinology","Associate Consultant","RESIDENT","ENDED","2020-07-30","2028-12-10","PENDING","SYNTHETIC_REFERENCE"
"AFF-005244","REF-PB-003162","FAC-TG-0133","Department of Oncology","Junior Resident","FULL_TIME","ENDED","2008-12-25","2016-04-22","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005245","REF-TN-003164","FAC-MH-0086","Department of Oncology","Consultant","VISITING_CONSULTANT","ENDED","2000-10-22","2004-07-19","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005246","REF-WB-003165","FAC-AS-0444","Department of Pulmonology","Senior Consultant","FULL_TIME","CURRENT","2022-01-29","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005247","REF-AP-003166","FAC-UP-0270","Department of Neurosurgery","Junior Resident","CONSULTANT","CURRENT","2022-10-20","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005248","REF-AP-003167","FAC-PB-0287","Department of Surgery","Junior Consultant","PART_TIME","CURRENT","2008-03-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005249","REF-KA-003168","FAC-DL-0119","Department of Neurosurgery","Senior Resident","RESIDENT","CURRENT","2007-12-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-005250","REF-KA-003168","FAC-UP-0253","Department of Pulmonology","Associate Consultant","FULL_TIME","CURRENT","2007-01-29","","PENDING","SYNTHETIC_REFERENCE"
"AFF-005251","REF-UK-003169","FAC-MH-0086","Department of Cardiology","Head of Department","VISITING_CONSULTANT","ENDED","2020-04-18","2026-04-18","PENDING","SYNTHETIC_REFERENCE"
